2,12,20
2,12,24
2,12,30
2,12,32
2,12,36
2,12,40
2,12,45
2,12,48
2,12,60
2,12,72
2,12,80
2,12,90
2,12,96
2,12,120
2,12,144
2,12,160
2,12,180
2,12,240
2,15,16
2,15,18
2,15,20
2,15,24
2,15,30
2,15,32
2,15,36
2,15,40
2,15,45
2,15,48
2,15,60
2,15,72
2,15,80
2,15,90
2,15,96
2,15,120
2,15,144
2,15,160
2,15,180
2,15,240
2,16,18
2,16,20
2,16,24
2,16,30
2,16,32
2,16,36
2,16,40
2,16,45
2,16,48
2,16,60
2,16,72
2,16,80
2,16,90
2,16,96
2,16,120
2,16,144
2,16,160
2,16,180
2,16,240
2,18,20
2,18,24
2,18,30
2,18,32
2,18,36
2,18,40
2,18,45
2,18,48
2,18,60
2,18,72
2,18,80
2,18,90
2,18,96
2,18,120
2,18,144
2,18,160
2,18,180
2,18,240
2,20,24
2,20,30
2,20,32
2,20,36
2,20,40
2,20,45
2,20,48
2,20,60
2,20,72
2,20,80
2,20,90
2,20,96
2,20,120
2,20,144
2,20,160
2,20,180
2,20,240
2,24,30
2,24,32
2,24,36
2,24,40
2,24,45
2,24,48
2,24,60
2,24,72
2,24,80
2,24,90
2,24,96
2,24,120
2,24,144
2,24,160
2,24,180
2,24,240
2,30,32
2,30,36
2,30,40
2,30,45
2,30,48
2,30,60
2,30,72
2,30,80
2,30,90
2,30,96
2,30,120
2,30,144
2,30,160
2,30,180
2,30,240
2,32,36
2,32,40
2,32,45
2,32,48
2,32,60
2,32,72
2,32,80
2,32,90
2,32,96
2,32,120
2,32,144
2,32,160
2,32,180
2,32,240
2,36,40
2,36,45
2,36,48
2,36,60
2,36,72
2,36,80
2,36,90
2,36,96
2,36,120
2,36,144
2,36,160
2,36,180
2,36,240
2,40,45
2,40,48
2,40,60
2,40,72
2,40,80
2,40,90
2,40,96
2,40,120
2,40,144
2,40,160
2,40,180
2,40,240
2,45,48
2,45,60
2,45,72
2,45,80
2,45,90
2,45,96
2,45,120
2,45,144
2,45,160
2,45,180
2,45,240
2,48,60
2,48,72
2,48,80
2,48,90
2,48,96
2,48,120
2,48,144
2,48,160
2,48,180
2,48,240
2,60,72
2,60,80
2,60,90
2,60,96
2,60,120
2,60,144
2,60,160
2,60,180
2,60,240
2,72,80
2,72,90
2,72,96
2,72,120
2,72,144
2,72,160
2,72,180
2,72,240
2,80,90
2,80,96
2,80,120
2,80,144
2,80,160
2,80,180
2,80,240
2,90,96
2,90,120
2,90,144
2,90,160
2,90,180
2,90,240
2,96,120
2,96,144
2,96,160
2,96,180
2,96,240
2,120,144
2,120,160
2,120,180
2,120,240
3,5,10
3,5,12
3,5,15
3,5,16
3,5,18
3,5,20
3,5,24
3,5,30
3,5,32
3,5,36
3,5,40
3,5,45
3,5,48
3,5,60
3,5,72
3,5,80
3,5,90
3,5,96
3,5,120
3,5,144
3,5,160
3,5,180
3,5,240
3,6,10
3,6,12
3,6,15
3,6,16
3,6,18
3,6,20
3,6,24
3,6,30
3,6,32
3,6,36
3,6,40
3,6,45
3,6,48
3,6,60
3,6,72
3,6,80
3,6,90
3,6,96
3,6,120
3,6,144
3,6,160
3,6,180
3,6,240
3,8,10
3,8,12
3,8,15
3,8,16
3,8,18
3,8,20
3,8,24
3,8,30
3,8,32
3,8,36
3,8,40
3,8,45
3,8,48
3,8,60
3,8,72
3,8,80
3,8,90
3,8,96
3,8,120
3,8,144
3,8,160
3,8,180
3,8,240
3,9,10
3,9,12
3,9,15
3,9,16
3,9,18
3,9,20
3,9,24
3,9,30
3,9,32
3,9,36
3,9,40
3,9,45
3,9,48
3,9,60
3,9,72
3,9,80
3,9,90
3,9,96
3,9,120
3,9,144
3,9,160
3,9,180
3,9,240
3,10,12
3,10,15
3,10,16
3,10,18
3,10,20
3,10,24
3,10,30
3,10,32
3,10,36
3,10,40
3,10,45
3,10,48
3,10,60
3,10,72
3,10,80
3,10,90
3,10,96
3,10,120
3,10,144
3,10,160
3,10,180
3,10,240
3,12,15
3,12,16
3,12,18
3,12,20
3,12,24
3,12,30
3,12,32
3,12,36
3,12,40
3,12,45
3,12,48
3,12,60
3,12,72
3,12,80
3,12,90
3,12,96
3,12,120
3,12,144
3,12,160
3,12,180
3,12,240
3,15,16
3,15,18
3,15,20
3,15,24
3,15,30
3,15,32
3,15,36
3,15,40
3,15,45
3,15,48
3,15,60
3,15,72
3,15,80
3,15,90
3,15,96
3,15,120
3,15,144
3,15,160
3,15,180
3,15,240
3,16,18
3,16,20
3,16,24
3,16,30
3,16,32
3,16,36
3,16,40
3,16,45
3,16,48
3,16,60
3,16,72
3,16,80
3,16,90
3,16,96
3,16,120
3,16,144
3,16,160
3,16,180
3,16,240
3,18,20
3,18,24
3,18,30
3,18,32
3,18,36
3,18,40
3,18,45
3,18,48
3,18,60
3,18,72
3,18,80
3,18,90
3,18,96
3,18,120
3,18,144
3,18,160
3,18,180
3,18,240
3,20,24
3,20,30
3,20,32
3,20,36
3,20,40
3,20,45
3,20,48
3,20,60
3,20,72
3,20,80
3,20,90
3,20,96
3,20,120
3,20,144
3,20,160
3,20,180
3,20,240
3,24,30
3,24,32
3,24,36
3,24,40
3,24,45
3,24,48
3,24,60
3,24,72
3,24,80
3,24,90
3,24,96
3,24,120
3,24,144
3,24,160
3,24,180
3,24,240
3,30,32
3,30,36
3,30,40
3,30,45
3,30,48
3,30,60
3,30,72
3,30,80
3,30,90
3,30,96
3,30,120
3,30,144
3,30,160
3,30,180
3,30,240
3,32,36
3,32,40
3,32,45
3,32,48
3,32,60
3,32,72
3,32,80
3,32,90
3,32,96
3,32,120
3,32,144
3,32,160
3,32,180
3,32,240
3,36,40
3,36,45
3,36,48
3,36,60
3,36,72
3,36,80
3,36,90
3,36,96
3,36,120
3,36,144
3,36,160
3,36,180
3,36,240
3,40,45
3,40,48
3,40,60
3,40,72
3,40,80
3,40,90
3,40,96
3,40,120
3,40,144
3,40,160
3,40,180
3,40,240
3,45,48
3,45,60
3,45,72
3,45,80
3,45,90
3,45,96
3,45,120
3,45,144
3,45,160
3,45,180
3,45,240
3,48,60
3,48,72
3,48,80
3,48,90
3,48,96
3,48,120
3,48,144
3,48,160
3,48,180
3,48,240
3,60,72
3,60,80
3,60,90
3,60,96
3,60,120
3,60,144
3,60,160
3,60,180
3,60,240
3,72,80
3,72,90
3,72,96
3,72,120
3,72,144
3,72,160
3,72,180
3,72,240
3,80,90
3,80,96
3,80,120
3,80,144
3,80,160
3,80,180
3,80,240
3,90,96
3,90,120
3,90,144
3,90,160
3,90,180
3,90,240
3,96,120
3,96,144
3,96,160
3,96,180
3,96,240
3,120,144
3,120,160
3,120,180
3,120,240
4,5,10
4,5,12
4,5,15
4,5,16
4,5,18
4,5,20
4,5,24
4,5,30
4,5,32
4,5,36
4,5,40
4,5,45
4,5,48
4,5,60
4,5,72
4,5,80
4,5,90
4,5,96
4,5,120
4,5,144
4,5,160
4,5,180
4,5,240
4,6,10
4,6,12
4,6,15
4,6,16
4,6,18
4,6,20
4,6,24
4,6,30
4,6,32
4,6,36
4,6,40
4,6,45
4,6,48
4,6,60
4,6,72
4,6,80
4,6,90
4,6,96
4,6,120
4,6,144
4,6,160
4,6,180
4,6,240
4,8,10
4,8,12
4,8,15
4,8,16
4,8,18
4,8,20
4,8,24
4,8,30
4,8,32
4,8,36
4,8,40
4,8,45
4,8,48
4,8,60
4,8,72
4,8,80
4,8,90
4,8,96
4,8,120
4,8,144
4,8,160
4,8,180
4,8,240
4,9,10
4,9,12
4,9,15
4,9,16
4,9,18
4,9,20
4,9,24
4,9,30
4,9,32
4,9,36
4,9,40
4,9,45
4,9,48
4,9,60
4,9,72
4,9,80
4,9,90
4,9,96
4,9,120
4,9,144
4,9,160
4,9,180
4,9,240
4,10,12
4,10,15
4,10,16
4,10,18
4,10,20
4,10,24
4,10,30
4,10,32
4,10,36
4,10,40
4,10,45
4,10,48
4,10,60
4,10,72
4,10,80
4,10,90
4,10,96
4,10,120
4,10,144
4,10,160
4,10,180
4,10,240
4,12,15
4,12,16
4,12,18
4,12,20
4,12,24
4,12,30
4,12,32
4,12,36
4,12,40
4,12,45
4,12,48
4,12,60
4,12,72
4,12,80
4,12,90
4,12,96
4,12,120
4,12,144
4,12,160
4,12,180
4,12,240
4,15,16
4,15,18
4,15,20
4,15,24
4,15,30
4,15,32
4,15,36
4,15,40
4,15,45
4,15,48
4,15,60
4,15,72
4,15,80
4,15,90
4,15,96
4,15,120
4,15,144
4,15,160
4,15,180
4,15,240
4,16,18
4,16,20
4,16,24
4,16,30
4,16,32
4,16,36
4,16,40
4,16,45
4,16,48
4,16,60
4,16,72
4,16,80
4,16,90
4,16,96
4,16,120
4,16,144
4,16,160
4,16,180
4,16,240
4,18,20
4,18,24
4,18,30
4,18,32
4,18,36
4,18,40
4,18,45
4,18,48
4,18,60
4,18,72
4,18,80
4,18,90
4,18,96
4,18,120
4,18,144
4,18,160
4,18,180
4,18,240
4,20,24
4,20,30
4,20,32
4,20,36
4,20,40
4,20,45
4,20,48
4,20,60
4,20,72
4,20,80
4,20,90
4,20,96
4,20,120
4,20,144
4,20,160
4,20,180
4,20,240
4,24,30
4,24,32
4,24,36
4,24,40
4,24,45
4,24,48
4,24,60
4,24,72
4,24,80
4,24,90
4,24,96
4,24,120
4,24,144
4,24,160
4,24,180
4,24,240
4,30,32
4,30,36
4,30,40
4,30,45
4,30,48
4,30,60
4,30,72
4,30,80
4,30,90
4,30,96
4,30,120
4,30,144
4,30,160
4,30,180
4,30,240
4,32,36
4,32,40
4,32,45
4,32,48
4,32,60
4,32,72
4,32,80
4,32,90
4,32,96
4,32,120
4,32,144
4,32,160
4,32,180
4,32,240
4,36,40
4,36,45
4,36,48
4,36,60
4,36,72
4,36,80
4,36,90
4,36,96
4,36,120
4,36,144
4,36,160
4,36,180
4,36,240
4,40,45
4,40,48
4,40,60
4,40,72
4,40,80
4,40,90
4,40,96
4,40,120
4,40,144
4,40,160
4,40,180
4,40,240
4,45,48
4,45,60
4,45,72
4,45,80
4,45,90
4,45,96
4,45,120
4,45,144
4,45,160
4,45,180
4,45,240
4,48,60
4,48,72
4,48,80
4,48,90
4,48,96
4,48,120
4,48,144
4,48,160
4,48,180
4,48,240
4,60,72
4,60,80
4,60,90
4,60,96
4,60,120
4,60,144
4,60,160
4,60,180
4,60,240
4,72,80
4,72,90
4,72,96
4,72,120
4,72,144
4,72,160
4,72,180
4,72,240
4,80,90
4,80,96
4,80,120
4,80,144
4,80,160
4,80,180
4,80,240
4,90,96
4,90,120
4,90,144
4,90,160
4,90,180
4,90,240
4,96,120
4,96,144
4,96,160
4,96,180
4,96,240
4,120,144
4,120,160
4,120,180
4,120,240
5,6,10
5,6,12
5,6,15
5,6,16
5,6,18
5,6,20
5,6,24
5,6,30
5,6,32
5,6,36
5,6,40
5,6,45
5,6,48
5,6,60
5,6,72
5,6,80
5,6,90
5,6,96
5,6,120
5,6,144
5,6,160
5,6,180
5,6,240
5,8,10
5,8,12
5,8,15
5,8,16
5,8,18
5,8,20
5,8,24
5,8,30
5,8,32
5,8,36
5,8,40
5,8,45
5,8,48
5,8,60
5,8,72
5,8,80
5,8,90
5,8,96
5,8,120
5,8,144
5,8,160
5,8,180
5,8,240
5,9,10
5,9,12
5,9,15
5,9,16
5,9,18
5,9,20
5,9,24
5,9,30
5,9,32
5,9,36
5,9,40
5,9,45
5,9,48
5,9,60
5,9,72
5,9,80
5,9,90
5,9,96
5,9,120
5,9,144
5,9,160
5,9,180
5,9,240
5,10,12
5,10,15
5,10,16
5,10,18
5,10,20
5,10,24
5,10,30
5,10,32
5,10,36
5,10,40
5,10,45
5,10,48
5,10,60
5,10,72
5,10,80
5,10,90
5,10,96
5,10,120
5,10,144
5,10,160
5,10,180
5,10,240
5,12,15
5,12,16
5,12,18
5,12,20
5,12,24
5,12,30
5,12,32
5,12,36
5,12,40
5,12,45
5,12,48
5,12,60
5,12,72
5,12,80
5,12,90
5,12,96
5,12,120
5,12,144
5,12,160
5,12,180
5,12,240
5,15,16
5,15,18
5,15,20
5,15,24
5,15,30
5,15,32
5,15,36
5,15,40
5,15,45
5,15,48
5,15,60
5,15,72
5,15,80
5,15,90
5,15,96
5,15,120
5,15,144
5,15,160
5,15,180
5,15,240
5,16,18
5,16,20
5,16,24
5,16,30
5,16,32
5,16,36
5,16,40
5,16,45
5,16,48
5,16,60
5,16,72
5,16,80
5,16,90
5,16,96
5,16,120
5,16,144
5,16,160
5,16,180
5,16,240
5,18,20
5,18,24
5,18,30
5,18,32
5,18,36
5,18,40
5,18,45
5,18,48
5,18,60
5,18,72
5,18,80
5,18,90
5,18,96
5,18,120
5,18,144
5,18,160
5,18,180
5,18,240
5,20,24
5,20,30
5,20,32
5,20,36
5,20,40
5,20,45
5,20,48
5,20,60
5,20,72
5,20,80
5,20,90
5,20,96
5,20,120
5,20,144
5,20,160
5,20,180
5,20,240
5,24,30
5,24,32
5,24,36
5,24,40
5,24,45
5,24,48
5,24,60
5,24,72
5,24,80
5,24,90
5,24,96
5,24,120
5,24,144
5,24,160
5,24,180
5,24,240
5,30,32
5,30,36
5,30,40
5,30,45
5,30,48
5,30,60
5,30,72
5,30,80
5,30,90
5,30,96
5,30,120
5,30,144
5,30,160
5,30,180
5,30,240
5,32,36
5,32,40
5,32,45
5,32,48
5,32,60
5,32,72
5,32,80
5,32,90
5,32,96
5,32,120
5,32,144
5,32,160
5,32,180
5,32,240
5,36,40
5,36,45
5,36,48
5,36,60
5,36,72
5,36,80
5,36,90
5,36,96
5,36,120
5,36,144
5,36,160
5,36,180
5,36,240
5,40,45
5,40,48
5,40,60
5,40,72
5,40,80
5,40,90
5,40,96
5,40,120
5,40,144
5,40,160
5,40,180
5,40,240
5,45,48
5,45,60
5,45,72
5,45,80
5,45,90
5,45,96
5,45,120
5,45,144
5,45,160
5,45,180
5,45,240
5,48,60
5,48,72
5,48,80
5,48,90
5,48,96
5,48,120
5,48,144
5,48,160
5,48,180
5,48,240
5,60,72
5,60,80
5,60,90
5,60,96
5,60,120
5,60,144
5,60,160
5,60,180
5,60,240
5,72,80
5,72,90
5,72,96
5,72,120
5,72,144
5,72,160
5,72,180
5,72,240
5,80,90
5,80,96
5,80,120
5,80,144
5,80,160
5,80,180
5,80,240
5,90,96
5,90,120
5,90,144
5,90,160
5,90,180
5,90,240
5,96,120
5,96,144
5,96,160
5,96,180
5,96,240
5,120,144
5,120,160
5,120,180
5,120,240
6,8,10
6,8,12
6,8,15
6,8,16
6,8,18
6,8,20
6,8,24
6,8,30
6,8,32
6,8,36
6,8,40
6,8,45
6,8,48
6,8,60
6,8,72
6,8,80
6,8,90
6,8,96
6,8,120
6,8,144
6,8,160
6,8,180
6,8,240
6,9,10
6,9,12
6,9,15
6,9,16
6,9,18
6,9,20
6,9,24
6,9,30
6,9,32
6,9,36
6,9,40
6,9,45
6,9,48
6,9,60
6,9,72
6,9,80
6,9,90
6,9,96
6,9,120
6,9,144
6,9,160
6,9,180
6,9,240
6,10,12
6,10,15
6,10,16
6,10,18
6,10,20
6,10,24
6,10,30
6,10,32
6,10,36
6,10,40
6,10,45
6,10,48
6,10,60
6,10,72
6,10,80
6,10,90
6,10,96
6,10,120
6,10,144
6,10,160
6,10,180
6,10,240
6,12,15
6,12,16
6,12,18
6,12,20
6,12,24
6,12,30
6,12,32
6,12,36
6,12,40
6,12,45
6,12,48
6,12,60
6,12,72
6,12,80
6,12,90
6,12,96
6,12,120
6,12,144
6,12,160
6,12,180
6,12,240
6,15,16
6,15,18
6,15,20
6,15,24
6,15,30
6,15,32
6,15,36
6,15,40
6,15,45
6,15,48
6,15,60
6,15,72
6,15,80
6,15,90
6,15,96
6,15,120
6,15,144
6,15,160
6,15,180
6,15,240
6,16,18
6,16,20
6,16,24
6,16,30
6,16,32
6,16,36
6,16,40
6,16,45
6,16,48
6,16,60
6,16,72
6,16,80
6,16,90
6,16,96
6,16,120
6,16,144
6,16,160
6,16,180
6,16,240
6,18,20
6,18,24
6,18,30
6,18,32
6,18,36
6,18,40
6,18,45
6,18,48
6,18,60
6,18,72
6,18,80
6,18,90
6,18,96
6,18,120
6,18,144
6,18,160
6,18,180
6,18,240
6,20,24
6,20,30
6,20,32
6,20,36
6,20,40
6,20,45
6,20,48
6,20,60
6,20,72
6,20,80
6,20,90
6,20,96
6,20,120
6,20,144
6,20,160
6,20,180
6,20,240
6,24,30
6,24,32
6,24,36
6,24,40
6,24,45
6,24,48
6,24,60
6,24,72
6,24,80
6,24,90
6,24,96
6,24,120
6,24,144
6,24,160
6,24,180
6,24,240
6,30,32
6,30,36
6,30,40
6,30,45
6,30,48
6,30,60
6,30,72
6,30,80
6,30,90
6,30,96
6,30,120
6,30,144
6,30,160
6,30,180
6,30,240
6,32,36
6,32,40
6,32,45
6,32,48
6,32,60
6,32,72
6,32,80
6,32,90
6,32,96
6,32,120
6,32,144
6,32,160
6,32,180
6,32,240
6,36,40
6,36,45
6,36,48
6,36,60
6,36,72
6,36,80
6,36,90
6,36,96
6,36,120
6,36,144
6,36,160
6,36,180
6,36,240
6,40,45
6,40,48
6,40,60
6,40,72
6,40,80
6,40,90
6,40,96
6,40,120
6,40,144
6,40,160
6,40,180
6,40,240
6,45,48
6,45,60
6,45,72
6,45,80
6,45,90
6,45,96
6,45,120
6,45,144
6,45,160
6,45,180
6,45,240
6,48,60
6,48,72
6,48,80
6,48,90
6,48,96
6,48,120
6,48,144
6,48,160
6,48,180
6,48,240
6,60,72
6,60,80
6,60,90
6,60,96
6,60,120
6,60,144
6,60,160
6,60,180
6,60,240
6,72,80
6,72,90
6,72,96
6,72,120
6,72,144
6,72,160
6,72,180
6,72,240
6,80,90
6,80,96
6,80,120
6,80,144
6,80,160
6,80,180
6,80,240
6,90,96
6,90,120
6,90,144
6,90,160
6,90,180
6,90,240
6,96,120
6,96,144
6,96,160
6,96,180
6,96,240
6,120,144
6,120,160
6,120,180
6,120,240
8,9,10
8,9,12
8,9,15
8,9,16
8,9,18
8,9,20
8,9,24
8,9,30
8,9,32
8,9,36
8,9,40
8,9,45
8,9,48
8,9,60
8,9,72
8,9,80
8,9,90
8,9,96
8,9,120
8,9,144
8,9,160
8,9,180
8,9,240
8,10,12
8,10,15
8,10,16
8,10,18
8,10,20
8,10,24
8,10,30
8,10,32
8,10,36
8,10,40
8,10,45
8,10,48
8,10,60
8,10,72
8,10,80
8,10,90
8,10,96
8,10,120
8,10,144
8,10,160
8,10,180
8,10,240
8,12,15
8,12,16
8,12,18
8,12,20
8,12,24
8,12,30
8,12,32
8,12,36
8,12,40
8,12,45
8,12,48
8,12,60
8,12,72
8,12,80
8,12,90
8,12,96
8,12,120
8,12,144
8,12,160
8,12,180
8,12,240
8,15,16
8,15,18
8,15,20
8,15,24
8,15,30
8,15,32
8,15,36
8,15,40
8,15,45
8,15,48
8,15,60
8,15,72
8,15,80
8,15,90
8,15,96
8,15,120
8,15,144
8,15,160
8,15,180
8,15,240
8,16,18
8,16,20
8,16,24
8,16,30
8,16,32
8,16,36
8,16,40
8,16,45
8,16,48
8,16,60
8,16,72
8,16,80
8,16,90
8,16,96
8,16,120
8,16,144
8,16,160
8,16,180
8,16,240
8,18,20
8,18,24
8,18,30
8,18,32
8,18,36
8,18,40
8,18,45
8,18,48
8,18,60
8,18,72
8,18,80
8,18,90
8,18,96
8,18,120
8,18,144
8,18,160
8,18,180
8,18,240
8,20,24
8,20,30
8,20,32
8,20,36
8,20,40
8,20,45
8,20,48
8,20,60
8,20,72
8,20,80
8,20,90
8,20,96
8,20,120
8,20,144
8,20,160
8,20,180
8,20,240
8,24,30
8,24,32
8,24,36
8,24,40
8,24,45
8,24,48
8,24,60
8,24,72
8,24,80
8,24,90
8,24,96
8,24,120
8,24,144
8,24,160
8,24,180
8,24,240
8,30,32
8,30,36
8,30,40
8,30,45
8,30,48
8,30,60
8,30,72
8,30,80
8,30,90
8,30,96
8,30,120
8,30,144
8,30,160
8,30,180
8,30,240
8,32,36
8,32,40
8,32,45
8,32,48
8,32,60
8,32,72
8,32,80
8,32,90
8,32,96
8,32,120
8,32,144
8,32,160
8,32,180
8,32,240
8,36,40
8,36,45
8,36,48
8,36,60
8,36,72
8,36,80
8,36,90
8,36,96
8,36,120
8,36,144
8,36,160
8,36,180
8,36,240
8,40,45
8,40,48
8,40,60
8,40,72
8,40,80
8,40,90
8,40,96
8,40,120
8,40,144
8,40,160
8,40,180
8,40,240
8,45,48
8,45,60
8,45,72
8,45,80
8,45,90
8,45,96
8,45,120
8,45,144
8,45,160
8,45,180
8,45,240
8,48,60
8,48,72
8,48,80
8,48,90
8,48,96
8,48,120
8,48,144
8,48,160
8,48,180
8,48,240
8,60,72
8,60,80
8,60,90
8,60,96
8,60,120
8,60,144
8,60,160
8,60,180
8,60,240
8,72,80
8,72,90
8,72,96
8,72,120
8,72,144
8,72,160
8,72,180
8,72,240
8,80,90
8,80,96
8,80,120
8,80,144
8,80,160
8,80,180
8,80,240
8,90,96
8,90,120
8,90,144
8,90,160
8,90,180
8,90,240
8,96,120
8,96,144
8,96,160
8,96,180
8,96,240
8,120,144
8,120,160
8,120,180
8,120,240
9,10,12
9,10,15
9,10,16
9,10,18
9,10,20
9,10,24
9,10,30
9,10,32
9,10,36
9,10,40
9,10,45
9,10,48
9,10,60
9,10,72
9,10,80
9,10,90
9,10,96
9,10,120
9,10,144
9,10,160
9,10,180
9,10,240
9,12,15
9,12,16
9,12,18
9,12,20
9,12,24
9,12,30
9,12,32
9,12,36
9,12,40
9,12,45
9,12,48
9,12,60
9,12,72
9,12,80
9,12,90
9,12,96
9,12,120
9,12,144
9,12,160
9,12,180
9,12,240
9,15,16
9,15,18
9,15,20
9,15,24
9,15,30
9,15,32
9,15,36
9,15,40
9,15,45
9,15,48
9,15,60
9,15,72
9,15,80
9,15,90
9,15,96
9,15,120
9,15,144
9,15,160
9,15,180
9,15,240
9,16,18
9,16,20
9,16,24
9,16,30
9,16,32
9,16,36
9,16,40
9,16,45
9,16,48
9,16,60
9,16,72
9,16,80
9,16,90
9,16,96
9,16,120
9,16,144
9,16,160
9,16,180
9,16,240
9,18,20
9,18,24
9,18,30
9,18,32
9,18,36
9,18,40
9,18,45
9,18,48
9,18,60
9,18,72
9,18,80
9,18,90
9,18,96
9,18,120
9,18,144
9,18,160
